232	475	1551	256.37	21.05	-0.5	256.37	21.05	0	4400000	2030.4	2030.4	0.01	0	0	3
233	476	1553	263.22	21.05	-0.5	263.22	21.05	0	2875000	1186.6	1186.6	0.01	0	0	2
234	477	1555	268.87	21.05	-0.5	268.87	21.05	0	2875000	1152.8	1152.8	0.01	0	0	2
235	478	1656	0	26.85	-0.5	0	26.85	0	6225000	2402.1	2402.1	0.01	0	0	4
236	479	1658	7.45	26.85	-0.5	7.45	26.85	0	9350000	4049.4	4049.4	0.01	0	0	5
237	480	1661	16.85	26.85	-0.5	16.85	26.85	0	9350000	4045	4045	0.01	0	0	5
238	481	1663	24.35	26.85	-0.5	24.35	26.85	0	6225000	2493.3	2493.3	0.01	0	0	4
239	482	1665	31.85	26.85	-0.5	31.85	26.85	0	2875000	1087.8	1087.8	0.01	0	0	2
240	483	1667	39.35	26.85	-0.5	39.35	26.85	0	2875000	1087.4	1087.4	0.01	0	0	2
241	484	1669	46.85	26.85	-0.5	46.85	26.85	0	6225000	2459.1	2459.1	0.01	0	0	4
242	485	1671	54.35	26.85	-0.5	54.35	26.85	0	9350000	4050.7	4050.7	0.01	0	0	5
243	486	1674	63.75	26.85	-0.5	63.75	26.85	0	9350000	4068.2	4068.2	0.01	0	0	5
244	487	1677	71.6	26.85	-0.5	71.6	26.85	0	6225000	2834.7	2834.7	0.01	0	0	4
245	488	1680	78.75	26.85	-0.5	78.75	26.85	0	4400000	1747.7	1747.7	0.01	0	0	3
246	489	1682	86.25	26.85	-0.5	86.25	26.85	0	4400000	1831.1	1831.1	0.01	0	0	3
247	490	1684	93.75	26.85	-0.5	93.75	26.85	0	6225000	2780.2	2780.2	0.01	0	0	4
248	491	1686	101.25	26.85	-0.5	101.25	26.85	0	9350000	4100.5	4100.5	0.01	0	0	5
249	492	1689	110.65	26.85	-0.5	110.65	26.85	0	9350000	4112.5	4112.5	0.01	0	0	5
250	493	1691	118.15	26.85	-0.5	118.15	26.85	0	6225000	2414.4	2414.4	0.01	0	0	4
251	494	1693	125.65	26.85	-0.5	125.65	26.85	0	2875000	933.6	933.6	0.01	0	0	2
252	495	1695	133.15	26.85	-0.5	133.15	26.85	0	2875000	889	889	0.01	0	0	2
253	496	1698	140.31	26.85	-0.5	140.31	26.85	0	6225000	2688.8	2688.8	0.01	0	0	4
254	497	1701	148.17	26.85	-0.5	148.17	26.85	0	9350000	4105.5	4105.5	0.01	0	0	5
255	498	1704	157.57	26.85	-0.5	157.57	26.85	0	9350000	4035.2	4035.2	0.01	0	0	5
256	499	1706	165.07	26.85	-0.5	165.07	26.85	0	6225000	2819.9	2819.9	0.01	0	0	4
257	500	1708	172.57	26.85	-0.5	172.57	26.85	0	2875000	1441.1	1441.1	0.01	0	0	2
258	501	1710	180.07	26.85	-0.5	180.07	26.85	0	2875000	1087.1	1087.1	0.01	0	0	2
259	502	1712	187.57	26.85	-0.5	187.57	26.85	0	2875000	1088.1	1088.1	0.01	0	0	2
260	503	1714	195.07	26.85	-0.5	195.07	26.85	0	6225000	2491.8	2491.8	0.01	0	0	4
261	504	1716	202.57	26.85	-0.5	202.57	26.85	0	9350000	4101	4101	0.01	0	0	5
262	505	1719	211.97	26.85	-0.5	211.97	26.85	0	9350000	4117.7	4117.7	0.01	0	0	5
263	506	1722	219.77	26.85	-0.5	219.77	26.85	0	6225000	2739.2	2739.2	0.01	0	0	4
264	507	1725	226.97	26.85	-0.5	226.97	26.85	0	2875000	1456.2	1456.2	0.01	0	0	2
265	508	1727	234.47	26.85	-0.5	234.47	26.85	0	2875000	1301.6	1301.6	0.01	0	0	2
